mv_Landlords,mv_Neoclouds,mv_Server providers,tan_Landlords,tan_Neoclouds,tan_Server providers
0.42355043255156427,2.0166160408230382e-17,0.5764495674484357,0.0,0.06217689209865422,0.9378231079013458
0.48341294881041563,0.0,0.5165870511895844,0.13267672793813243,3.415236843329339e-18,0.8673232720618677
0.3723827899097909,0.023517353948251076,0.604099856141958,0.33413448778177035,3.7947076036992655e-19,0.6658655122182296
0.5172673768667175,0.0,0.4827326231332826,0.08674589029063808,0.0529783650700994,0.8602757446392626
0.3750087095033172,0.0,0.6249912904966828,0.5251274148637872,1.0300777037873194e-17,0.4748725851362129
0.5416622419985613,0.0,0.4583377580014387,0.0,0.47523939115336405,0.5247606088466361
0.4725405112998751,0.0,0.5274594887001249,0.42589004430082694,0.15223688315641798,0.42187307254275513
0.39115484653509963,0.0,0.6088451534649004,2.8168398726321738e-18,0.24707731727629895,0.752922682723701
0.46747483217041297,0.0,0.5325251678295869,0.0,0.2816156955603617,0.7183843044396383
0.3904363640919374,0.0,0.6095636359080626,2.2551405187698492e-17,1.0234868508263162e-16,0.9999999999999999
0.46576072453771944,3.469446951953614e-18,0.5342392754622806,3.834181789825198e-17,0.3329288695844934,0.6670711304155065
0.6152785466830267,1.0408340855860843e-17,0.3847214533169733,0.0,0.4350093456476984,0.5649906543523016
0.527350869103466,0.0,0.47264913089653404,0.4223061582907977,0.016782412100230692,0.5609114296089717
0.32326605841554007,1.214306433183765e-17,0.67673394158446,0.36507851445182915,0.296568143273836,0.3383533422743347
0.443421712073804,5.204170427930421e-18,0.5565782879261959,0.0,0.2504408206066283,0.7495591793933717
0.47753420578126266,4.336808689942018e-18,0.5224657942187374,3.1291767394146935e-17,0.2776640227464293,0.7223359772535706
0.49846146708134054,0.0,0.5015385329186595,0.21592287919548095,0.12878102727970742,0.6552960935248117
0.23486591790230024,0.000238876336592855,0.764895205761107,0.442301274320659,0.1655886039684708,0.39211012171087023
0.4698479477811618,8.673617379884035e-18,0.5301520522188382,0.3438673441186057,1.1275702593849246e-16,0.6561326558813942
0.3467395255998602,2.688821387764051e-17,0.6532604744001398,0.11710949798034208,0.1689317151387324,0.7139587868809255
0.32847552248055123,0.0,0.6715244775194488,6.350409001745201e-17,0.2759501860173439,0.7240498139826561
0.5159960613696059,3.252606517456513e-17,0.4840039386303941,3.5309463415181876e-16,0.0686428339662059,0.9313571660337937
0.6362103094725313,1.734723475976807e-18,0.36378969052746873,1.4447885532442134e-17,0.2947274335913451,0.7052725664086548
0.34862720202534103,0.0,0.651372797974659,0.0,0.28557426454815943,0.7144257354518406
0.43411505295133734,0.0,0.5658849470486628,0.39545746700268986,0.2882483808213726,0.31629415217593765
0.5925703223960832,0.0,0.4074296776039169,3.642919299551295e-17,5.204170427930421e-17,1.0
0.5557539485677578,3.469446951953614e-18,0.4442460514322422,0.31317106308727627,0.18872230865291328,0.4981066282598104
0.23609516204761816,1.734723475976807e-18,0.7639048379523818,0.3220337324310189,0.3488498315336968,0.3291164360352843
0.4679532546325001,5.4643789493269423e-17,0.5320467453674999,1.1102230246251565e-16,0.0,1.0
0.53764798527028,8.673617379884035e-18,0.46235201472972004,0.5147186847854752,0.030763541032587948,0.45451777418193673
0.4578086532333724,0.0,0.5421913467666277,6.018647861190746e-17,0.20320496177303038,0.7967950382269695
0.3758724473439121,2.6129272356900657e-17,0.6241275526560878,1.5235973888859354e-16,0.36943868124452267,0.6305613187554773
0.4846848126723591,1.214306433183765e-17,0.5153151873276409,1.9154511133898782e-16,0.1807616096858339,0.8192383903141659
0.4850797328043541,5.377642775528102e-17,0.5149202671956458,7.112366251504909e-17,8.673617379884035e-18,0.9999999999999999
0.6066050553358349,0.0,0.39339494466416514,0.2891307929938338,0.0,0.7108692070061662
0.22706644998168152,2.7755575615628914e-17,0.7729335500183185,0.2566015554021337,0.2784808775238583,0.46491756707400805
0.528750906737429,0.0,0.47124909326257103,0.5366736554481701,0.015125959668464336,0.44820038488336555
