path,sha256,bytes
MTRN/report/company_filings/10-K_2025-02-19_mtrn-20241231.htm,bf62fa2420e3121bdc8176f4a072eb1d76a5a47fd10e4266fb1221193598dcf0,2887688
MTRN/report/company_filings/10-K_2025-02-19_mtrn-20241231.txt,714e9a262d3d4de9ab057cd57662da6ca3434ec4a37937cf1d7a6d101d56cfc0,315769
MTRN/report/company_filings/10-K_2026-02-12_mtrn-20251231.htm,4e11df69651149ede4d032bc01c3d739b2ec2aab0fa5b8b197f69a095722cf6f,2924966
MTRN/report/company_filings/10-K_2026-02-12_mtrn-20251231.txt,7b826de1d0a7ced256623690efb6bb148e77aa33dde2ca437a6c1da98994688c,317997
MTRN/report/company_filings/10-Q_2025-05-01_mtrn-20250328.htm,6d9fe4da2f4dea92e34d2672152b117363f372339c2c6fcd23f2639eb95439c8,1303837
MTRN/report/company_filings/10-Q_2025-05-01_mtrn-20250328.txt,2eeafd2e25f3107290aa8a5d07509dad54186c5271d8deca58d4e6226c81430a,86806
MTRN/report/company_filings/10-Q_2025-07-30_mtrn-20250627.htm,d00eccff9a0211655942cbeea3f1337a595a982ee1080c711df11e36ed9f9f8d,1939766
MTRN/report/company_filings/10-Q_2025-07-30_mtrn-20250627.txt,640aa7bad8a0ef71ce1d6098b6fffb925e1b48177999fbc9ce02c9480884e9bd,109971
MTRN/report/company_filings/10-Q_2025-10-30_mtrn-20250926.htm,4ec7d4c4353ae280928f665a1f1ebc49a90c02b0ed915eea829ca15034eec932,1945904
MTRN/report/company_filings/10-Q_2025-10-30_mtrn-20250926.txt,d7f283afc13bdc27ac3526cb0136a1b3e41d9634f7e1ed3b56f26fb4db12d755,115394
MTRN/report/company_filings/10-Q_2026-04-29_mtrn-20260403.htm,098a08f927a3b3fa7a1c110e1ba2df1e50455c1e17750d7e1a3134e415f0b525,1291566
MTRN/report/company_filings/10-Q_2026-04-29_mtrn-20260403.txt,88427ffea665312d791fe8f874de3e991558055d830af09d5b1d9d47954f6727,93459
MTRN/report/company_filings/10-Q_2026-08-05_mtrn-20260703.htm,4399e099685d8ab79b2803d2dfba52806fcdfc37d30accfebf7e52c2342f5187,1946788
MTRN/report/company_filings/10-Q_2026-08-05_mtrn-20260703.txt,d9ee76cbaa40905a5eff9b5c0dd9ef540cb70bc043170f67cd2095723cd523d9,112601
MTRN/report/company_filings/8-K_2026-01-23_mtrn-20260123.htm,89c300d7e4af32980c6080613e90cc1b830aab79f0da604eaa1cebebb5dbb415,33692
MTRN/report/company_filings/8-K_2026-01-23_mtrn-20260123.txt,ef25b95af6df81ef0da6caa1a23400565121d54e332860aa555e47e7669dadcc,8435
MTRN/report/company_filings/8-K_2026-02-12_mtrn-20260212.htm,5150355a0a60298057ac728e4322ebc7e740be3d6cc9b7957f6c89b4f35bb503,33880
MTRN/report/company_filings/8-K_2026-02-12_mtrn-20260212.txt,17f1da378f6052e782b46b6eb26c041aa1e55ac2091b47c23d0590ba31a27321,2841
MTRN/report/company_filings/8-K_2026-04-29_mtrn-20260429.htm,01a5e5fc1884b5d460fdfbab554c0e4a53e5303934c1ca376b53722c15a25311,33924
MTRN/report/company_filings/8-K_2026-04-29_mtrn-20260429.txt,83c282e3576b5c0f978cde2d4f20b3726fdf5a856aedc50d2a617628d880b6b1,2819
MTRN/report/company_filings/8-K_2026-05-07_mtrn-20260507.htm,8b269194c03b837018060050e4385fb213783bd549bc41c60d22eb6d7af64d15,52252
MTRN/report/company_filings/8-K_2026-05-07_mtrn-20260507.txt,f609f71705d83457ce861cd52742e7b1bfd17a9655773aebb1a2c4b9a98faa1e,4399
MTRN/report/company_filings/8-K_2026-08-05_mtrn-20260805.htm,8f06a87f5efaf345e7cb6b9336206be9eec7de42513fa606a0f085e7048ac7c5,34242
MTRN/report/company_filings/8-K_2026-08-05_mtrn-20260805.txt,51a281ee15f1de14b45b87ebd6545ec04209ce637eadb00e0bfb16f5486c835c,2818
MTRN/report/company_filings/DEF14A_2026-03-26_mtrn-20260326.htm,52b942743ec154fe367c03f2b6a6a295576366d6d7b47de9b95cdd3dffbca5b6,990996
MTRN/report/company_filings/DEF14A_2026-03-26_mtrn-20260326.txt,94eb4c3c604f881556621e630f854cd1a5f22f8daeb64d53debf309ce00c5c91,200494
MTRN/report/competitor_research/CRS_FY2026.htm,b5243b877db7f35ffd3514193e2f2f5e2be44d494c99f6191faea67562c4f779,463743
MTRN/report/competitor_research/ENTG_Q2_2026.htm,75110e196021f215bf813ce9a5aa87c901e1ebd71e4e7fe9ae1ad49816938ac0,311813
MTRN/report/competitor_research/ENTG_Q2_2026_presentation.htm,6be4d715c4e5fb67b4b560e3afb20705ee84f2bc9dea8b1d146403269b5f8fd8,33442
MTRN/report/competitor_research/VNP_Q2_2026.html,be57dd5a9dabf3c1065b470f36a7417c520f395a14c0ccd582158ae8e92fdfb8,35334
MTRN/report/earnings_materials/FY2025_release.htm,4849958e99d8ddeb516f4b958f5293182fdea3d217d3e7a56fa8c24520e6f8d4,642874
MTRN/report/earnings_materials/FY2025_release.txt,c2b524a6a397b0ec53b77e2f5649ed45b12d3d9a6c149a7dbb0a7728a27acdc7,30451
MTRN/report/earnings_materials/Investor_2023.htm,b61d18ae94debab743e0609875b22f0c3d0187059bc177a63807cbf665b27b64,28771
MTRN/report/earnings_materials/May_2026_investor.pdf,e9ef14b06dc7d7c5972793d6d3de2c6894d9e6ae9efc7ebd7c95aa436388b5a8,1491318
MTRN/report/earnings_materials/May_2026_investor.txt,234fa14bd44b1cfa153ca38b71410694d4408e673a4deef856c36b2c3cab9a23,7762
MTRN/report/earnings_materials/Q1_2026_presentation.pdf,0f6678124add0461a7ea2216093d2ed4d15a1f83bd9c04b363479484f3ded664,2537017
MTRN/report/earnings_materials/Q1_2026_release.htm,133ce58eb8643d93fe03327f3ba641b40f71e36a86e83c63a1b033c2d241a035,368124
MTRN/report/earnings_materials/Q1_2026_release.txt,10db7f3ea3b3e83c436a71bdf972370eacb25ce905125dd429c4c07954bda992,23112
MTRN/report/earnings_materials/Q2_2026_presentation.pdf,3211eec75397258cffca9953566e98e0cf2f57e5f44c4dbe6aba77ddde41362f,3702958
MTRN/report/earnings_materials/Q2_2026_presentation.txt,1f54980b3bb63ccc68fe26d4e1e3d0d9aa73e9d58c64c3b820da8f5b4b1df06e,25442
MTRN/report/earnings_materials/Q2_2026_release.htm,05544995c7d3e52aac5a13db386570aff2cea6260871e7f3230670bd55e5c18d,628778
MTRN/report/earnings_materials/Q2_2026_release.txt,988153e407383bc2484f77a93c830f124fa4a1178917e052e392258c0577a204,27484
MTRN/report/earnings_materials/Q4_2023_presentation.pdf,1d0b1f3ae0e48f31b4ccf5a35865b3a3fcc26f0a54f75f8d57b1c89adc33941d,874851
MTRN/report/earnings_materials/Q4_2025_presentation.pdf,4a50668fd0b4b60ee8c8e2d9901921183d6d6d032afc04c08d1407348fac07e7,2600378
MTRN/report/industry_research/Materion_CFS_agreement.html,2544a9019459d2875374150da22466abc4c8601be17de07987e3a08276a47378,105381
MTRN/report/industry_research/SIA_July_2026.html,97057299867e1f97ff104021407f1ddd4d4aaa099e7d4d6ff7e6feb658be0956,61038
MTRN/report/industry_research/USGS_beryllium_extract.txt,8d5a250bcd4c864a8fcc1f2054e626f1008a62c93bba838f3af799752421432a,8255
MTRN/report/industry_research/USGS_mcs2026.pdf,595e6e66674236dea40125a03eb1ea6b347f331c0bcf3411a1e77eba53c0d391,17646709
MTRN/report/macro_research/BLS_Treasury_web_extract.txt,0b80f0b9e6f1904599022f1fe3a7bb065fa26536f5902ef3b8c8865d5a8afd82,29324
MTRN/report/macro_research/FOMC_20260916.html,059d2b57a0311b247b4f925628574fd43f7d0bbc1f70dbbf3a80511051b926b6,82636
MTRN/report/options_research/cboe_methodology.html,9e285f837d20986112d7197c35689de08f168fedf47e54c12ab20935ad778390,4162294
MTRN/report/options_research/chartexchange_options.html,de5dedf270c90404e0e2924def6df5949cc19746893bb70bbb8956f6fab5d1aa,191216
MTRN/report/options_research/marketbeat_options.html,33441ae0f5127ee261149fa954f06fd1c5d0461175d72ff9f4ba8a8a57d5d511,161970
MTRN/report/other_evidence/event_and_historical_research_web.txt,06c168df80014d98d3b1bd60fb82ed0081e09311c335ddb3055791f25789b9b2,30252
MTRN/report/other_evidence/stockanalysis_history.html,7c9a55f66135c10e3adfdc84fa50d3d6f6e1fb505cce531723d844b69b675afd,118726
MTRN/report/source_log.csv,65ac1565c12afa1f9bb68dfc70470e525b0c2175563246ab9d46ce26f0e28117,14983
