task,horizon,ticker,model,window,date,variable,status,stage
market_relative_return,1,MTRN,boost_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,boost_full,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,boost_full,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_return_MTRN
market_relative_return,1,MTRN,boost_full,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_return_MTRN
return,1,MTRN,ridge_rolling84,rolling84,2025-02-28,debt_assets,readmitted,exclusions_return_MTRN
return,1,MTRN,ridge_rolling84,rolling84,2025-02-28,debt_equity,readmitted,exclusions_return_MTRN
return,1,CRS,core_pe_level,expanding,2022-12-31,pe,training coverage below gate,exclusions_transformations
return,1,CRS,core_pe_difference,expanding,2022-12-31,pe_diff,training coverage below gate,exclusions_transformations
return,1,CRS,core_pe_percentage,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_transformations
return,1,CRS,core_pe_lag1,expanding,2023-01-31,pe_lag1,training coverage below gate,exclusions_transformations
return,1,CRS,core_pe_level,expanding,2024-04-30,pe,readmitted,exclusions_transformations
return,1,CRS,core_pe_lag1,expanding,2024-04-30,pe_lag1,readmitted,exclusions_transformations
return,1,CRS,core_pe_difference,expanding,2024-08-31,pe_diff,readmitted,exclusions_transformations
return,1,CRS,core_pe_percentage,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_transformations
return,1,ATI,core_pe_level,expanding,2022-12-31,pe,training coverage below gate,exclusions_transformations
return,1,ATI,core_pe_difference,expanding,2022-12-31,pe_diff,training coverage below gate,exclusions_transformations
return,1,ATI,core_pe_percentage,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_transformations
return,1,ATI,core_pe_lag1,expanding,2022-12-31,pe_lag1,training coverage below gate,exclusions_transformations
variance,1,MTRN,variance_ridge,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_ridge,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_ridge,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_ridge,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_ridge,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_ridge,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_forest,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_forest,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_forest,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_forest,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_forest,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_forest,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_boost,expanding,2022-12-31,capex_assets,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_boost,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_boost,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_boost,expanding,2022-12-31,debt_assets,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_boost,expanding,2022-12-31,debt_equity,training coverage below gate,exclusions_variance
variance,1,MTRN,variance_boost,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_ridge,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_ridge,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_ridge,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_ridge,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_forest,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_forest,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_forest,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_forest,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_boost,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_boost,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_boost,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_boost,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_ridge,expanding,2023-03-31,dividend_yield,readmitted,exclusions_variance
variance,1,ENTG,variance_ridge,expanding,2023-03-31,payout,readmitted,exclusions_variance
variance,1,ENTG,variance_forest,expanding,2023-03-31,dividend_yield,readmitted,exclusions_variance
variance,1,ENTG,variance_forest,expanding,2023-03-31,payout,readmitted,exclusions_variance
variance,1,ENTG,variance_boost,expanding,2023-03-31,dividend_yield,readmitted,exclusions_variance
variance,1,ENTG,variance_boost,expanding,2023-03-31,payout,readmitted,exclusions_variance
variance,1,ENTG,variance_ridge,expanding,2023-07-31,payout,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_forest,expanding,2023-07-31,payout,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_boost,expanding,2023-07-31,payout,training coverage below gate,exclusions_variance
variance,1,ENTG,variance_ridge,expanding,2024-01-31,payout,readmitted,exclusions_variance
variance,1,ENTG,variance_forest,expanding,2024-01-31,payout,readmitted,exclusions_variance
variance,1,ENTG,variance_boost,expanding,2024-01-31,payout,readmitted,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_variance
variance,1,CRS,variance_forest,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,CRS,variance_forest,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,CRS,variance_forest,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_variance
variance,1,CRS,variance_forest,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_variance
variance,1,CRS,variance_forest,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_variance
variance,1,CRS,variance_forest,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,CRS,variance_forest,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_variance
variance,1,CRS,variance_forest,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_variance
variance,1,CRS,variance_boost,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,CRS,variance_boost,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,CRS,variance_boost,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_variance
variance,1,CRS,variance_boost,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_variance
variance,1,CRS,variance_boost,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_variance
variance,1,CRS,variance_boost,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,CRS,variance_boost,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_variance
variance,1,CRS,variance_boost,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_variance
variance,1,CRS,variance_ridge,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_variance
variance,1,CRS,variance_forest,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_variance
variance,1,CRS,variance_boost,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2022-12-31,ebitda_growth,training coverage below gate,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_variance
variance,1,ATI,variance_forest,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,ATI,variance_forest,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,ATI,variance_forest,expanding,2022-12-31,ebitda_growth,training coverage below gate,exclusions_variance
variance,1,ATI,variance_forest,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_variance
variance,1,ATI,variance_forest,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_variance
variance,1,ATI,variance_forest,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,ATI,variance_forest,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_variance
variance,1,ATI,variance_forest,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_variance
variance,1,ATI,variance_boost,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_variance
variance,1,ATI,variance_boost,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_variance
variance,1,ATI,variance_boost,expanding,2022-12-31,ebitda_growth,training coverage below gate,exclusions_variance
variance,1,ATI,variance_boost,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_variance
variance,1,ATI,variance_boost,expanding,2022-12-31,interest_coverage,training coverage below gate,exclusions_variance
variance,1,ATI,variance_boost,expanding,2022-12-31,payout,training coverage below gate,exclusions_variance
variance,1,ATI,variance_boost,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_variance
variance,1,ATI,variance_boost,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_variance
variance,1,ATI,variance_ridge,expanding,2024-11-30,ebitda_growth,readmitted,exclusions_variance
variance,1,ATI,variance_forest,expanding,2024-11-30,ebitda_growth,readmitted,exclusions_variance
variance,1,ATI,variance_boost,expanding,2024-11-30,ebitda_growth,readmitted,exclusions_variance
