ticker,date,model,aic,bic,mu,omega,alpha[1],beta[1],alpha,beta,gamma,external_scale,loglike,variable,effect,effect_type,center,scale,impute,clip_lo,clip_hi
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,yield_10y_change,-0.014764631874369235,coefficient per training SD in target units,0.000164808043164587,0.0023027769962930076,7.500022649765348e-05,-0.005904300880432083,0.005142397570609952
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,term_spread,0.020875416505018084,coefficient per training SD in target units,0.0054052934173975005,0.009312003829803635,0.00578500069677825,-0.014257500672340344,0.020685699152946404
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,vix,0.10771073378173282,coefficient per training SD in target units,0.1835837418294722,0.06243201126494526,0.16894999504089356,0.10205300226211537,0.3879889991760253
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,real_yield,0.024691805684310043,coefficient per training SD in target units,0.006679838709677416,0.010015729266917057,0.0056,-0.010754,0.022354
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,real_yield_change,-0.004915565577507603,coefficient per training SD in target units,9.04677419354898e-05,0.0019203445903622437,-0.0002,-0.003799999999999977,0.005908999999999993
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,eurusd_return,0.035920647405743654,coefficient per training SD in target units,0.0009243551218011385,0.019235516586392398,-0.0003152883803692,-0.03639010885770049,0.05094765635000863
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,dollar_return,-0.018762029659836938,coefficient per training SD in target units,5.9363440791216726e-05,0.01835442237839973,0.0005531874967371,-0.043994573132628875,0.03546346866421692
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,revenue_growth,0.003857633483875508,coefficient per training SD in target units,0.12081991662600965,0.17229323890981657,0.1363362312075773,-0.1641063057515427,0.714995694512272
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,eps_growth,-0.02707666535103086,coefficient per training SD in target units,0.32787548357147167,0.5007247437347544,0.3529411764705881,-0.6564885496183206,1.3947368421052633
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,eps_change_price,-0.02520723587696423,coefficient per training SD in target units,0.0011271659823727386,0.006267480159735426,0.0019162333505448,-0.017424575304234118,0.020163097526357067
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,loss_transition,-0.02120644972271761,coefficient per training SD in target units,0.1532258064516129,0.3602050231310855,0.0,0.0,1.0
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,ebitda_growth,-9.049225610692873e-05,coefficient per training SD in target units,0.22351280328506765,0.26928849804553806,0.20497439023786584,-0.1128163796410035,1.3282591001469999
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,gross_margin,-0.010458896749219413,coefficient per training SD in target units,0.44999898745519,0.024237008069190907,0.4489940372473749,0.4150744002461673,0.5743582746202937
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,operating_margin,0.030133031508880113,coefficient per training SD in target units,0.16870340694780014,0.03958366438065653,0.1657628922422012,0.0928610832222388,0.2468026579682595
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,net_margin,0.016120614041696704,coefficient per training SD in target units,0.10852687307139287,0.047757048463103156,0.0916776601963074,-0.0013927713731049,0.1848158328526354
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,ebitda_margin,0.028865577856963694,coefficient per training SD in target units,0.2581271395751518,0.033651135448134264,0.2645310642557718,0.1905089565242098,0.3432906714952418
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,roa,-0.0023026706638116833,coefficient per training SD in target units,0.06919912501239746,0.03988321584281505,0.06291845639962759,-0.0007416935676022,0.1448147082369105
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,roe,0.0024805511473367783,coefficient per training SD in target units,0.14730549287537456,0.08002486809119773,0.11823512896171659,-0.0019849491063619,0.2771334932561238
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,cfo_assets,0.0024266953735285045,coefficient per training SD in target units,0.10910100573641,0.04010766080094611,0.1182860330813869,0.0347458298307195,0.1665481651092372
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,fcf_equipment_assets,0.0019348180276568985,coefficient per training SD in target units,0.06240157953225351,0.038884231943311004,0.0699818832826921,-0.0112348956100278,0.115896172839608
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,capex_assets,0.0025392113376907785,coefficient per training SD in target units,0.04669942620415645,0.008701584474370264,0.046102210216147244,0.0353514928460364,0.076657712642838
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,cash_assets,-0.0425679700983212,coefficient per training SD in target units,0.13833766532581987,0.07654760331770248,0.1398644561433909,0.038385977185385,0.30964736046917263
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,debt_assets,-0.005239255140046251,coefficient per training SD in target units,0.41199926211144133,0.08919479723912176,0.3970359710490195,0.2854777306727091,0.581590436450327
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,debt_equity,-0.0042465614100282885,coefficient per training SD in target units,0.953060652713868,0.38929686629291893,0.8504610679434655,0.5022413378307384,1.87640891475418
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,interest_coverage,0.008671883640327145,coefficient per training SD in target units,5.530802410728112,3.415168128511061,5.166745195077837,1.1544455285917623,14.156367746797288
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,current_ratio,-0.00454444018969234,coefficient per training SD in target units,3.9372760403630775,1.1030761769835755,3.790357482057358,2.6423549471416288,9.859610566344896
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,quick_ratio,-0.0025417982330902017,coefficient per training SD in target units,2.7767806506220096,1.027288472172017,2.6132847206877683,1.6630250612053683,8.374710977145256
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,payout,-0.042572243932963265,coefficient per training SD in target units,0.20263695050616737,0.09032299047022631,0.1903391463913714,0.103368839621908,0.6434809664821253
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,earnings_age_days,0.04552326007058054,coefficient per training SD in target units,76.20161290322581,29.638678913222897,88.0,27.0,125.0
ENTG,2026-04-30,variance_ridge,,,,,,,,,,,,earnings_yield,-0.01506963957305114,coefficient per training SD in target units,0.026493569296907896,0.011458462791670072,0.024922471195271897,-0.00030079202091715996,0.04983413311598721
