ticker,date,model,parameter,validation_mse,order
ENTG,2024-12-31,without_momentum,0.1,0.036443215906582185,
ENTG,2024-12-31,without_momentum,1.0,0.04798891207877731,
ENTG,2024-12-31,without_momentum,10.0,0.026830754116293192,
ENTG,2024-12-31,without_momentum,100.0,0.01912724208472214,
ENTG,2024-12-31,without_risk,0.01,0.13326755467698537,
ENTG,2024-12-31,without_risk,0.1,0.06288596846568223,
ENTG,2024-12-31,without_risk,1.0,0.0719296354760101,
ENTG,2024-12-31,without_risk,10.0,0.040492965306323674,
ENTG,2024-12-31,without_risk,100.0,0.02136285384248394,
ENTG,2024-12-31,without_industry,0.01,0.28781059137606585,
ENTG,2024-12-31,without_industry,0.1,0.09348500399287017,
ENTG,2024-12-31,without_industry,1.0,0.05141058006627727,
ENTG,2024-12-31,without_industry,10.0,0.030284470747787506,
ENTG,2024-12-31,without_industry,100.0,0.020182271748296746,
ENTG,2024-12-31,without_business,0.01,0.1594086152718771,
ENTG,2024-12-31,without_business,0.1,0.06719731285030012,
ENTG,2024-12-31,without_business,1.0,0.056386304572073,
ENTG,2024-12-31,without_business,10.0,0.03142050219030625,
ENTG,2024-12-31,without_business,100.0,0.020400667559857914,
ENTG,2024-12-31,claims_proxy_sensitivity,0.01,0.17135820704861013,
ENTG,2024-12-31,claims_proxy_sensitivity,0.1,0.05483987732252233,
ENTG,2024-12-31,claims_proxy_sensitivity,1.0,0.057922769369607,
ENTG,2024-12-31,claims_proxy_sensitivity,10.0,0.03259670102782194,
ENTG,2024-12-31,claims_proxy_sensitivity,100.0,0.020382219439544363,
ENTG,2024-12-31,arimax,,0.014545282282797648,"[0, 0]"
ENTG,2024-12-31,arimax,,0.014477041249287026,"[1, 0]"
ENTG,2024-12-31,arimax,,0.01560370795495133,"[2, 0]"
ENTG,2024-12-31,arimax,,0.014493600205931559,"[0, 1]"
ENTG,2024-12-31,arimax,,0.014923310957440275,"[1, 1]"
ENTG,2025-12-31,core_ols,0,0.009011004890809034,
ENTG,2025-12-31,core_ridge,0.01,0.009010951246229495,
ENTG,2025-12-31,core_ridge,0.1,0.009010469723395649,
ENTG,2025-12-31,core_ridge,1.0,0.009005775654264556,
ENTG,2025-12-31,core_ridge,10.0,0.008967414274149746,
ENTG,2025-12-31,core_ridge,100.0,0.008837485115391504,
ENTG,2025-12-31,arx,0,0.009213546246248714,
ENTG,2025-12-31,ridge_full,0.01,0.07356839140334072,
ENTG,2025-12-31,ridge_full,0.1,0.052545360073351234,
ENTG,2025-12-31,ridge_full,1.0,0.03695760068020044,
ENTG,2025-12-31,ridge_full,10.0,0.01795887857932763,
