date,MTRN,ENTG,CRS,ATI,ELMT,SPY,SOXX,ITA,XLB,IWM,TNX,IRX,^VIX,HG=F,GC=F,SI=F,CL=F,NG=F,EURUSD=X,DX-Y.NYB
1972-09-11,,,,,,,,,,,-0.0030487776068546246,0.002114112474493446,,,,,,,,
1972-09-12,,,,,,,,,,,0.0,-0.0042194054625018795,,,,,,,,
1972-09-13,,,,,,,,,,,0.0,-0.002118591629062694,,,,,,,,
1972-09-14,,,,,,,,,,,0.004587188070846571,-0.0021231908282043355,,,,,,,,
1972-09-15,,,,,,,,,,,-0.001522104812868963,-0.0042553152634362545,,,,,,,,
1972-09-18,,,,,,,,,,,-0.0015243524591314062,-0.0064101995879434215,,,,,,,,
1972-09-19,,,,,,,,,,,0.0,-0.0021505868122021488,,,,,,,,
1972-09-20,,,,,,,,,,,0.0015266796570208019,-0.0021551190371589257,,,,,,,,
1972-09-21,,,,,,,,,,,0.004573202754577732,0.006479423807706386,,,,,,,,
1972-09-22,,,,,,,,,,,0.004552311422847399,0.008583683082144411,,,,,,,,
1972-09-25,,,,,,,,,,,0.0,-0.006382922167795124,,,,,,,,
1972-09-26,,,,,,,,,,,-0.0030211452072894662,-0.008565302184057044,,,,,,,,
1972-09-27,,,,,,,,,,,-0.0015151139680561476,-0.004319650201332403,,,,,,,,
1972-09-28,,,,,,,,,,,-0.004552383780532798,-0.010846028044850797,,,,,,,,
1972-09-29,,,,,,,,,,,-0.0030487776068546246,-0.0021929281074908324,,,,,,,,
1972-10-02,,,,,,,,,,,0.0,-0.008791200038733793,,,,,,,,
1972-10-03,,,,,,,,,,,0.0,0.03547668276987603,,,,,,,,
1972-10-04,,,,,,,,,,,-0.0015290140830283017,0.004282651092028633,,,,,,,,
1972-10-05,,,,,,,,,,,0.0,0.008528776410449135,,,,,,,,
1972-10-06,,,,,,,,,,,-0.0015314285697595187,-0.004228325760225138,,,,,,,,
1972-10-10,,,,,,,,,,,-0.006134963492337775,0.006369370005991248,,,,,,,,
1972-10-11,,,,,,,,,,,-0.0015432451932717584,0.0042195060610632495,,,,,,,,
1972-10-12,,,,,,,,,,,0.004636817740524268,0.01050414107006259,,,,,,,,
1972-10-13,,,,,,,,,,,0.0,0.006237049930402527,,,,,,,,
1972-10-16,,,,,,,,,,,-0.0015384967510516656,-0.00826445466776271,,,,,,,,
1972-10-17,,,,,,,,,,,0.0,0.004166662527455456,,,,,,,,
1972-10-18,,,,,,,,,,,0.0,-0.006224109697076874,,,,,,,,
1972-10-19,,,,,,,,,,,-0.0015407938978948543,-0.008350722791562015,,,,,,,,
1972-10-20,,,,,,,,,,,-0.0015432451932717584,-0.0021053113435444137,,,,,,,,
1972-10-24,,,,,,,,,,,-0.003091187260443662,0.0,,,,,,,,
1972-10-25,,,,,,,,,,,-0.0015503492000594754,0.0,,,,,,,,
1972-10-26,,,,,,,,,,,-0.003105587072796623,-0.0042194054625018795,,,,,,,,
1972-10-27,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-10-30,,,,,,,,,,,0.0,0.004237284282951448,,,,,,,,
1972-10-31,,,,,,,,,,,-0.0015576680316191638,0.0042195060610632495,,,,,,,,
1972-11-01,,,,,,,,,,,-0.0031201219036827155,-0.0021008883195338113,,,,,,,,
1972-11-02,,,,,,,,,,,-0.007824681524634225,-0.006315833643863122,,,,,,,,
1972-11-03,,,,,,,,,,,-0.006309142096266318,-0.002118591629062694,,,,,,,,
1972-11-06,,,,,,,,,,,-0.004761937920647941,-0.010615751662400141,,,,,,,,
1972-11-08,,,,,,,,,,,0.004784722472027214,0.019313338097612043,,,,,,,,
1972-11-09,,,,,,,,,,,0.0,-0.006315833643863122,,,,,,,,
1972-11-10,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-11-13,,,,,,,,,,,-0.004761937920647941,0.004237284282951448,,,,,,,,
1972-11-14,,,,,,,,,,,-0.0015948567902865918,0.00843891152356524,,,,,,,,
1972-11-15,,,,,,,,,,,-0.004792365608860094,-0.00836829224570046,,,,,,,,
1972-11-16,,,,,,,,,,,0.0016050966314706816,0.0042195060610632495,,,,,,,,
1972-11-17,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-11-20,,,,,,,,,,,-0.0016025244249144865,0.0,,,,,,,,
1972-11-21,,,,,,,,,,,0.004815442972151196,0.01260502938959629,,,,,,,,
1972-11-22,,,,,,,,,,,0.0015974044215751881,0.004149373488428809,,,,,,,,
1972-11-24,,,,,,,,,,,0.0,0.002066064406905266,,,,,,,,
1972-11-27,,,,,,,,,,,0.004784722472027214,0.006185610391392871,,,,,,,,
1972-11-28,,,,,,,,,,,-0.0015873378696944496,0.0,,,,,,,,
1972-11-29,,,,,,,,,,,-0.0031796472254066455,-0.002049227181827984,,,,,,,,
1972-11-30,,,,,,,,,,,0.0015949328408704222,0.0020534351369265735,,,,,,,,
1972-12-01,,,,,,,,,,,0.0015923171513687606,0.004098356651125901,,,,,,,,
1972-12-04,,,,,,,,,,,0.0015898615170881758,0.004081628681073202,,,,,,,,
1972-12-05,,,,,,,,,,,0.0015872621812589305,0.016260146842582035,,,,,,,,
1972-12-06,,,,,,,,,,,0.0,0.0,,,,,,,,
