ticker,date,model,parameter,validation_mse,order
ATI,2024-12-31,P5_industry,100.0,0.01805759211316866,
ATI,2024-12-31,P6_business,0.01,0.1204567401255861,
ATI,2024-12-31,P6_business,0.1,0.07755783604400213,
ATI,2024-12-31,P6_business,1.0,0.037730645770357694,
ATI,2024-12-31,P6_business,10.0,0.01867713130758088,
ATI,2024-12-31,P6_business,100.0,0.017649224418022233,
ATI,2024-12-31,financial_only,0.01,0.029369126573331846,
ATI,2024-12-31,financial_only,0.1,0.02992698474230494,
ATI,2024-12-31,financial_only,1.0,0.029715420182363287,
ATI,2024-12-31,financial_only,10.0,0.025938143797294463,
ATI,2024-12-31,financial_only,100.0,0.01809280308438832,
ATI,2024-12-31,financial_valuation,0.01,0.2468858825643004,
ATI,2024-12-31,financial_valuation,0.1,0.057679838906395775,
ATI,2024-12-31,financial_valuation,1.0,0.025440092683962228,
ATI,2024-12-31,financial_valuation,10.0,0.02258526440346936,
ATI,2024-12-31,financial_valuation,100.0,0.018773472565236333,
ATI,2024-12-31,without_market,0.01,0.2782225858428517,
ATI,2024-12-31,without_market,0.1,0.10372989747732887,
ATI,2024-12-31,without_market,1.0,0.03601359786619488,
ATI,2024-12-31,without_market,10.0,0.02298322135533219,
ATI,2024-12-31,without_market,100.0,0.018916295591221835,
ATI,2024-12-31,without_financial,0.01,0.06325669472797976,
ATI,2024-12-31,without_financial,0.1,0.03773012446409768,
ATI,2024-12-31,without_financial,1.0,0.02796547984419324,
ATI,2024-12-31,without_financial,10.0,0.019265689971640833,
ATI,2024-12-31,without_financial,100.0,0.01686282150803428,
ATI,2024-12-31,without_valuation,0.01,0.0676980524975256,
ATI,2024-12-31,without_valuation,0.1,0.04680002384797677,
ATI,2024-12-31,without_valuation,1.0,0.0281251157666213,
ATI,2024-12-31,without_valuation,10.0,0.017890837769764776,
ATI,2024-12-31,without_valuation,100.0,0.018120793466553348,
ATI,2024-12-31,without_momentum,0.01,0.14379590273090612,
ATI,2024-12-31,without_momentum,0.1,0.06759866918556832,
ATI,2024-12-31,without_momentum,1.0,0.03415150623955701,
ATI,2024-12-31,without_momentum,10.0,0.02026136129224387,
ATI,2024-12-31,without_momentum,100.0,0.018436903998354928,
ATI,2024-12-31,without_risk,0.01,0.17098049444323501,
ATI,2024-12-31,without_risk,0.1,0.053491284042800284,
ATI,2024-12-31,without_risk,1.0,0.03396093911916965,
ATI,2024-12-31,without_risk,10.0,0.01972450463232679,
ATI,2024-12-31,without_risk,100.0,0.01781364185925367,
ATI,2024-12-31,without_industry,0.01,0.15617087957598141,
ATI,2024-12-31,without_industry,0.1,0.08473159577018097,
ATI,2024-12-31,without_industry,1.0,0.03132606144081563,
ATI,2024-12-31,without_industry,10.0,0.017003088463981793,
ATI,2024-12-31,without_industry,100.0,0.017239673779477552,
ATI,2024-12-31,without_business,0.01,0.1304139324216451,
ATI,2024-12-31,without_business,0.1,0.07320450482353034,
ATI,2024-12-31,without_business,1.0,0.03727223725056638,
ATI,2024-12-31,without_business,10.0,0.01863259638736058,
ATI,2024-12-31,without_business,100.0,0.01805759211316866,
ATI,2024-12-31,claims_proxy_sensitivity,0.01,0.2495147987588279,
ATI,2024-12-31,claims_proxy_sensitivity,0.1,0.09417094298019174,
ATI,2024-12-31,claims_proxy_sensitivity,1.0,0.03977331661797858,
ATI,2024-12-31,claims_proxy_sensitivity,10.0,0.01883162349384546,
ATI,2024-12-31,claims_proxy_sensitivity,100.0,0.01780884051051802,
ATI,2024-12-31,arimax,,0.01675162603157595,"[0, 0]"
ATI,2024-12-31,arimax,,0.01615209260585011,"[1, 0]"
ATI,2024-12-31,arimax,,0.01620357440924703,"[2, 0]"
ATI,2024-12-31,arimax,,0.015833703849943724,"[0, 1]"
ATI,2024-12-31,arimax,,0.029296007174476307,"[1, 1]"
ATI,2025-12-31,core_ols,0,0.01948141136601697,
ATI,2025-12-31,core_ridge,0.01,0.019484159405069913,
ATI,2025-12-31,core_ridge,0.1,0.019508775013955936,
ATI,2025-12-31,core_ridge,1.0,0.019738268879456053,
ATI,2025-12-31,core_ridge,10.0,0.020725543559375708,
ATI,2025-12-31,core_ridge,100.0,0.020980115558158374,
ATI,2025-12-31,arx,0,0.019374630522542458,
ATI,2025-12-31,ridge_full,0.01,0.04538221084996982,
ATI,2025-12-31,ridge_full,0.1,0.042344517424126836,
ATI,2025-12-31,ridge_full,1.0,0.036047975872167674,
ATI,2025-12-31,ridge_full,10.0,0.028105362606868755,
ATI,2025-12-31,ridge_full,100.0,0.021723077424932263,
ATI,2025-12-31,lasso_full,0.01,0.03057496645920983,
ATI,2025-12-31,lasso_full,0.1,0.020484136032633573,
ATI,2025-12-31,lasso_full,1.0,0.020460903111423054,
ATI,2025-12-31,lasso_full,10.0,0.020460903111423054,
