ticker,date,model,parameter,validation_mse,order
MTRN,2022-12-31,boost_full,0,0.0067611676734684835,
MTRN,2022-12-31,boost_full,1,0.008367408358248953,
MTRN,2022-12-31,distributed_lag1,0.01,0.010592115175525501,
MTRN,2022-12-31,distributed_lag1,0.1,0.010586455628779773,
MTRN,2022-12-31,distributed_lag1,1.0,0.010496508183740991,
MTRN,2022-12-31,distributed_lag1,10.0,0.00925512661204524,
MTRN,2022-12-31,distributed_lag1,100.0,0.0062358779631502435,
MTRN,2022-12-31,distributed_lag3,0.01,0.009735178634531114,
MTRN,2022-12-31,distributed_lag3,0.1,0.00971339610605819,
MTRN,2022-12-31,distributed_lag3,1.0,0.009532417307816515,
MTRN,2022-12-31,distributed_lag3,10.0,0.008327215372866828,
MTRN,2022-12-31,distributed_lag3,100.0,0.0059790994202262105,
MTRN,2022-12-31,ar1,0,0.0053527914747201095,
MTRN,2022-12-31,A1_market,0.01,0.012482684195583767,
MTRN,2022-12-31,A1_market,0.1,0.010314322626111374,
MTRN,2022-12-31,A1_market,1.0,0.009662025677807705,
MTRN,2022-12-31,A1_market,10.0,0.00787307563481225,
MTRN,2022-12-31,A1_market,100.0,0.0062172296685529494,
MTRN,2022-12-31,A2_financial,0.01,0.1414774534175463,
MTRN,2022-12-31,A2_financial,0.1,0.04494523465805622,
MTRN,2022-12-31,A2_financial,1.0,0.01644020850157465,
MTRN,2022-12-31,A2_financial,10.0,0.011573635445769817,
MTRN,2022-12-31,A2_financial,100.0,0.008218375851164564,
MTRN,2022-12-31,A3_valuation,0.01,0.15971463655148008,
MTRN,2022-12-31,A3_valuation,0.1,0.04250694813506347,
MTRN,2022-12-31,A3_valuation,1.0,0.015235475525552244,
MTRN,2022-12-31,A3_valuation,10.0,0.0071977889423342515,
MTRN,2022-12-31,A3_valuation,100.0,0.006857169330716437,
MTRN,2022-12-31,A4_momentum,0.01,0.1473496348311137,
MTRN,2022-12-31,A4_momentum,0.1,0.043686983046670215,
MTRN,2022-12-31,A4_momentum,1.0,0.017345131857959554,
MTRN,2022-12-31,A4_momentum,10.0,0.007300211928297014,
MTRN,2022-12-31,A4_momentum,100.0,0.006729756848167089,
MTRN,2022-12-31,A5_risk,0.01,0.27266568850998835,
MTRN,2022-12-31,A5_risk,0.1,0.05297175183988273,
MTRN,2022-12-31,A5_risk,1.0,0.02768947610387358,
MTRN,2022-12-31,A5_risk,10.0,0.0077780511348859325,
MTRN,2022-12-31,A5_risk,100.0,0.00604309254679887,
MTRN,2022-12-31,A6_industry,0.01,0.16658048791386193,
MTRN,2022-12-31,A6_industry,0.1,0.058452213183619844,
MTRN,2022-12-31,A6_industry,1.0,0.03297075033399616,
MTRN,2022-12-31,A6_industry,10.0,0.009949540389265177,
MTRN,2022-12-31,A6_industry,100.0,0.006827498062661257,
MTRN,2022-12-31,A7_business,0.01,0.2350805396653318,
MTRN,2022-12-31,A7_business,0.1,0.12327088347309213,
MTRN,2022-12-31,A7_business,1.0,0.0357648519520913,
MTRN,2022-12-31,A7_business,10.0,0.010910807995052915,
MTRN,2022-12-31,A7_business,100.0,0.007792423950906684,
MTRN,2022-12-31,A8_transform,0.01,1.3583109245478238,
MTRN,2022-12-31,A8_transform,0.1,0.2801492446582629,
MTRN,2022-12-31,A8_transform,1.0,0.03536415933297883,
MTRN,2022-12-31,A8_transform,10.0,0.010988332354135141,
MTRN,2022-12-31,A8_transform,100.0,0.00810386323535544,
MTRN,2022-12-31,A9_interaction,0.01,1.3143058546401445,
MTRN,2022-12-31,A9_interaction,0.1,0.28813924214037684,
MTRN,2022-12-31,A9_interaction,1.0,0.0367122617748628,
MTRN,2022-12-31,A9_interaction,10.0,0.011556031186959937,
MTRN,2022-12-31,A9_interaction,100.0,0.008248402776397922,
MTRN,2022-12-31,P1_financial,0.01,0.047947823879927874,
MTRN,2022-12-31,P1_financial,0.1,0.014085049189847723,
MTRN,2022-12-31,P1_financial,1.0,0.011399902510432372,
MTRN,2022-12-31,P1_financial,10.0,0.008185397408839886,
MTRN,2022-12-31,P1_financial,100.0,0.006590653059157685,
MTRN,2022-12-31,P2_valuation,0.01,0.018962150066657812,
MTRN,2022-12-31,P2_valuation,0.1,0.01601757298633313,
MTRN,2022-12-31,P2_valuation,1.0,0.01295308577022633,
MTRN,2022-12-31,P2_valuation,10.0,0.005542927075094117,
MTRN,2022-12-31,P2_valuation,100.0,0.005834888852148427,
MTRN,2022-12-31,P3_transform,0.01,0.05198992960014707,
MTRN,2022-12-31,P3_transform,0.1,0.02192237067074629,
MTRN,2022-12-31,P3_transform,1.0,0.010436414735032436,
MTRN,2022-12-31,P3_transform,10.0,0.005519459690588385,
MTRN,2022-12-31,P3_transform,100.0,0.006464614434880026,
MTRN,2022-12-31,P4_market,0.01,0.2497248360503144,
MTRN,2022-12-31,P4_market,0.1,0.1850851156240756,
MTRN,2022-12-31,P4_market,1.0,0.04014482074621501,
MTRN,2022-12-31,P4_market,10.0,0.007579144892998491,
MTRN,2022-12-31,P4_market,100.0,0.006355753514319562,
MTRN,2022-12-31,P5_industry,0.01,0.4833757583222647,
MTRN,2022-12-31,P5_industry,0.1,0.15314785410659723,
MTRN,2022-12-31,P5_industry,1.0,0.030836766818114272,
MTRN,2022-12-31,P5_industry,10.0,0.009032171717226855,
MTRN,2022-12-31,P5_industry,100.0,0.006962077252501614,
MTRN,2022-12-31,P6_business,0.01,1.3583109245478238,
MTRN,2022-12-31,P6_business,0.1,0.2801492446582629,
MTRN,2022-12-31,P6_business,1.0,0.03536415933297883,
MTRN,2022-12-31,P6_business,10.0,0.010988332354135141,
MTRN,2022-12-31,P6_business,100.0,0.00810386323535544,
MTRN,2022-12-31,financial_only,0.01,0.047947823879927874,
MTRN,2022-12-31,financial_only,0.1,0.014085049189847723,
MTRN,2022-12-31,financial_only,1.0,0.011399902510432372,
MTRN,2022-12-31,financial_only,10.0,0.008185397408839886,
MTRN,2022-12-31,financial_only,100.0,0.006590653059157685,
MTRN,2022-12-31,financial_valuation,0.01,0.018962150066657812,
MTRN,2022-12-31,financial_valuation,0.1,0.01601757298633313,
MTRN,2022-12-31,financial_valuation,1.0,0.01295308577022633,
MTRN,2022-12-31,financial_valuation,10.0,0.005542927075094117,
MTRN,2022-12-31,financial_valuation,100.0,0.005834888852148427,
MTRN,2022-12-31,without_market,0.01,1.0665724728990804,
MTRN,2022-12-31,without_market,0.1,0.18895425792492085,
MTRN,2022-12-31,without_market,1.0,0.024425192853237312,
MTRN,2022-12-31,without_market,10.0,0.010876232766043983,
MTRN,2022-12-31,without_market,100.0,0.007774835272762372,
MTRN,2022-12-31,without_financial,0.01,0.11659294869171928,
MTRN,2022-12-31,without_financial,0.1,0.0999613068422986,
MTRN,2022-12-31,without_financial,1.0,0.032149580623142056,
MTRN,2022-12-31,without_financial,10.0,0.01562811491793936,
MTRN,2022-12-31,without_financial,100.0,0.00806208757543217,
MTRN,2022-12-31,without_valuation,0.01,0.34359725316236717,
MTRN,2022-12-31,without_valuation,0.1,0.11505551723751754,
MTRN,2022-12-31,without_valuation,1.0,0.025510537157748484,
MTRN,2022-12-31,without_valuation,10.0,0.010224875697266914,
MTRN,2022-12-31,without_valuation,100.0,0.008031512045391147,
MTRN,2022-12-31,without_momentum,0.01,0.7324665086674723,
MTRN,2022-12-31,without_momentum,0.1,0.12941398124400025,
MTRN,2022-12-31,without_momentum,1.0,0.026983417427893522,
MTRN,2022-12-31,without_momentum,10.0,0.011194079298488334,
MTRN,2022-12-31,without_momentum,100.0,0.00818857573318032,
MTRN,2022-12-31,without_risk,0.01,0.754331587020256,
MTRN,2022-12-31,without_risk,0.1,0.1274744914874357,
MTRN,2022-12-31,without_risk,1.0,0.015298070941236622,
MTRN,2022-12-31,without_risk,10.0,0.012033815960880434,
MTRN,2022-12-31,without_risk,100.0,0.009410999371282749,
MTRN,2022-12-31,without_industry,0.01,0.41171329280780405,
MTRN,2022-12-31,without_industry,0.1,0.22854553678195225,
MTRN,2022-12-31,without_industry,1.0,0.04421101695221364,
MTRN,2022-12-31,without_industry,10.0,0.01037287604891348,
MTRN,2022-12-31,without_industry,100.0,0.007457055407365178,
MTRN,2022-12-31,without_business,0.01,0.4833757583222647,
MTRN,2022-12-31,without_business,0.1,0.15314785410659723,
MTRN,2022-12-31,without_business,1.0,0.030836766818114272,
MTRN,2022-12-31,without_business,10.0,0.009032171717226855,
MTRN,2022-12-31,without_business,100.0,0.006962077252501614,
MTRN,2022-12-31,claims_proxy_sensitivity,0.01,1.3583109245478238,
MTRN,2022-12-31,claims_proxy_sensitivity,0.1,0.2801492446582629,
MTRN,2022-12-31,claims_proxy_sensitivity,1.0,0.03536415933297883,
MTRN,2022-12-31,claims_proxy_sensitivity,10.0,0.010988332354135141,
MTRN,2022-12-31,claims_proxy_sensitivity,100.0,0.00810386323535544,
MTRN,2022-12-31,mine_inclusive_fcf,0.01,1.190499634619696,
MTRN,2022-12-31,mine_inclusive_fcf,0.1,0.22390487075069845,
MTRN,2022-12-31,mine_inclusive_fcf,1.0,0.03444842252780848,
MTRN,2022-12-31,mine_inclusive_fcf,10.0,0.011211393783422431,
MTRN,2022-12-31,mine_inclusive_fcf,100.0,0.008061419018923365,
MTRN,2022-12-31,arimax,,0.008828625548192,"[0, 0]"
MTRN,2022-12-31,arimax,,0.008969108282387285,"[1, 0]"
MTRN,2022-12-31,arimax,,0.008985707177116338,"[2, 0]"
MTRN,2022-12-31,arimax,,0.00914451303757941,"[0, 1]"
MTRN,2022-12-31,arimax,,0.0076895465635497375,"[1, 1]"
MTRN,2023-12-31,core_ols,0,0.010287188543152088,
MTRN,2023-12-31,core_ridge,0.01,0.010286223155038392,
MTRN,2023-12-31,core_ridge,0.1,0.010277575021927467,
MTRN,2023-12-31,core_ridge,1.0,0.010194922845265358,
MTRN,2023-12-31,core_ridge,10.0,0.009634391649315514,
MTRN,2023-12-31,core_ridge,100.0,0.008748776300701111,
MTRN,2023-12-31,arx,0,0.01037715492614682,
MTRN,2023-12-31,ridge_full,0.01,0.893293465964002,
MTRN,2023-12-31,ridge_full,0.1,0.17835980533016224,
MTRN,2023-12-31,ridge_full,1.0,0.052115213346356416,
MTRN,2023-12-31,ridge_full,10.0,0.020334018559816303,
MTRN,2023-12-31,ridge_full,100.0,0.011479609564341645,
MTRN,2023-12-31,lasso_full,0.01,0.03178612834396293,
MTRN,2023-12-31,lasso_full,0.1,0.010218972760741718,
MTRN,2023-12-31,lasso_full,1.0,0.00859921823067427,
MTRN,2023-12-31,lasso_full,10.0,0.00859921823067427,
MTRN,2023-12-31,lasso_full,100.0,0.00859921823067427,
MTRN,2023-12-31,elastic_full,"(0.01, 0.2)",0.047995540867925936,
MTRN,2023-12-31,elastic_full,"(0.01, 0.5)",0.03734089188026251,
MTRN,2023-12-31,elastic_full,"(0.01, 0.8)",0.033336971128313714,
MTRN,2023-12-31,elastic_full,"(0.1, 0.2)",0.016903028264506733,
MTRN,2023-12-31,elastic_full,"(0.1, 0.5)",0.014213702357053498,
MTRN,2023-12-31,elastic_full,"(0.1, 0.8)",0.01184194112921054,
MTRN,2023-12-31,elastic_full,"(1.0, 0.2)",0.008375670198052352,
MTRN,2023-12-31,elastic_full,"(1.0, 0.5)",0.00859921823067427,
MTRN,2023-12-31,elastic_full,"(1.0, 0.8)",0.00859921823067427,
MTRN,2023-12-31,elastic_full,"(10.0, 0.2)",0.00859921823067427,
MTRN,2023-12-31,elastic_full,"(10.0, 0.5)",0.00859921823067427,
MTRN,2023-12-31,elastic_full,"(10.0, 0.8)",0.00859921823067427,
MTRN,2023-12-31,elastic_full,"(100.0, 0.2)",0.00859921823067427,
MTRN,2023-12-31,elastic_full,"(100.0, 0.5)",0.00859921823067427,
MTRN,2023-12-31,elastic_full,"(100.0, 0.8)",0.00859921823067427,
MTRN,2023-12-31,forest_full,0,0.009805644497420607,
MTRN,2023-12-31,forest_full,1,0.009391527515944482,
MTRN,2023-12-31,boost_full,0,0.009467271056755091,
MTRN,2023-12-31,boost_full,1,0.011253861471510695,
MTRN,2023-12-31,distributed_lag1,0.01,0.009987373332587838,
MTRN,2023-12-31,distributed_lag1,0.1,0.009989814522600237,
MTRN,2023-12-31,distributed_lag1,1.0,0.009998092987006088,
MTRN,2023-12-31,distributed_lag1,10.0,0.009729317383722737,
MTRN,2023-12-31,distributed_lag1,100.0,0.008812129830702906,
MTRN,2023-12-31,distributed_lag3,0.01,0.00865125171387894,
MTRN,2023-12-31,distributed_lag3,0.1,0.00866827478473983,
MTRN,2023-12-31,distributed_lag3,1.0,0.008774193517281459,
MTRN,2023-12-31,distributed_lag3,10.0,0.00880816261436397,
MTRN,2023-12-31,distributed_lag3,100.0,0.008653777806717491,
MTRN,2023-12-31,ar1,0,0.008691453598806914,
MTRN,2023-12-31,A1_market,0.01,0.013066562332208284,
MTRN,2023-12-31,A1_market,0.1,0.012198631092448646,
MTRN,2023-12-31,A1_market,1.0,0.012662695166513985,
MTRN,2023-12-31,A1_market,10.0,0.011659349480092807,
MTRN,2023-12-31,A1_market,100.0,0.009863772496538485,
MTRN,2023-12-31,A2_financial,0.01,0.09946146907453086,
MTRN,2023-12-31,A2_financial,0.1,0.03981853002284754,
MTRN,2023-12-31,A2_financial,1.0,0.02182301928045072,
MTRN,2023-12-31,A2_financial,10.0,0.013704049434021573,
MTRN,2023-12-31,A2_financial,100.0,0.011133797160612293,
MTRN,2023-12-31,A3_valuation,0.01,0.15375456834457976,
MTRN,2023-12-31,A3_valuation,0.1,0.03673384319492497,
MTRN,2023-12-31,A3_valuation,1.0,0.01827726459534483,
MTRN,2023-12-31,A3_valuation,10.0,0.011980038335789525,
MTRN,2023-12-31,A3_valuation,100.0,0.010697681463014684,
MTRN,2023-12-31,A4_momentum,0.01,0.1312514383969917,
MTRN,2023-12-31,A4_momentum,0.1,0.035944148386888385,
MTRN,2023-12-31,A4_momentum,1.0,0.017958784412251846,
MTRN,2023-12-31,A4_momentum,10.0,0.012731069257303454,
MTRN,2023-12-31,A4_momentum,100.0,0.010463475044132212,
MTRN,2023-12-31,A5_risk,0.01,0.163912714316445,
MTRN,2023-12-31,A5_risk,0.1,0.11641847227026757,
MTRN,2023-12-31,A5_risk,1.0,0.03217003715283367,
MTRN,2023-12-31,A5_risk,10.0,0.011236314480422798,
MTRN,2023-12-31,A5_risk,100.0,0.00963325994072751,
MTRN,2023-12-31,A6_industry,0.01,0.20588270251437,
MTRN,2023-12-31,A6_industry,0.1,0.11249755929104181,
MTRN,2023-12-31,A6_industry,1.0,0.030756044955549,
MTRN,2023-12-31,A6_industry,10.0,0.012349627107195157,
MTRN,2023-12-31,A6_industry,100.0,0.010423952322694538,
MTRN,2023-12-31,A7_business,0.01,0.24531941778813704,
MTRN,2023-12-31,A7_business,0.1,0.12169798933112164,
MTRN,2023-12-31,A7_business,1.0,0.04968039397694393,
MTRN,2023-12-31,A7_business,10.0,0.019867267727199853,
MTRN,2023-12-31,A7_business,100.0,0.011560030483995162,
MTRN,2023-12-31,A8_transform,0.01,0.893293465964002,
MTRN,2023-12-31,A8_transform,0.1,0.17835980533016224,
MTRN,2023-12-31,A8_transform,1.0,0.052115213346356416,
MTRN,2023-12-31,A8_transform,10.0,0.020334018559816303,
MTRN,2023-12-31,A8_transform,100.0,0.011479609564341645,
MTRN,2023-12-31,A9_interaction,0.01,0.8229517346719581,
MTRN,2023-12-31,A9_interaction,0.1,0.21369752988823432,
MTRN,2023-12-31,A9_interaction,1.0,0.07250451418226052,
MTRN,2023-12-31,A9_interaction,10.0,0.024960187148460305,
MTRN,2023-12-31,A9_interaction,100.0,0.012048222979263746,
MTRN,2023-12-31,P1_financial,0.01,0.012038874733467111,
MTRN,2023-12-31,P1_financial,0.1,0.011283427569110048,
MTRN,2023-12-31,P1_financial,1.0,0.01069144653769359,
MTRN,2023-12-31,P1_financial,10.0,0.00970021925980296,
MTRN,2023-12-31,P1_financial,100.0,0.009618446243705923,
MTRN,2023-12-31,P2_valuation,0.01,0.0311799165060222,
MTRN,2023-12-31,P2_valuation,0.1,0.019535352196842617,
MTRN,2023-12-31,P2_valuation,1.0,0.011874499434018025,
MTRN,2023-12-31,P2_valuation,10.0,0.01010767252753507,
MTRN,2023-12-31,P2_valuation,100.0,0.009723519260692466,
MTRN,2023-12-31,P3_transform,0.01,0.025795259618126024,
MTRN,2023-12-31,P3_transform,0.1,0.014531866754424064,
MTRN,2023-12-31,P3_transform,1.0,0.010619060584026466,
MTRN,2023-12-31,P3_transform,10.0,0.009282374120801282,
MTRN,2023-12-31,P3_transform,100.0,0.00985253920405968,
MTRN,2023-12-31,P4_market,0.01,0.25311534866948804,
MTRN,2023-12-31,P4_market,0.1,0.18867461615368805,
MTRN,2023-12-31,P4_market,1.0,0.045162137247571864,
MTRN,2023-12-31,P4_market,10.0,0.012648231999250732,
MTRN,2023-12-31,P4_market,100.0,0.009771656236812767,
MTRN,2023-12-31,P5_industry,0.01,0.48577408408406236,
MTRN,2023-12-31,P5_industry,0.1,0.16212146462182117,
MTRN,2023-12-31,P5_industry,1.0,0.033292063657891995,
MTRN,2023-12-31,P5_industry,10.0,0.012881219038246834,
MTRN,2023-12-31,P5_industry,100.0,0.010266889542670224,
MTRN,2023-12-31,P6_business,0.01,0.893293465964002,
MTRN,2023-12-31,P6_business,0.1,0.17835980533016224,
MTRN,2023-12-31,P6_business,1.0,0.052115213346356416,
MTRN,2023-12-31,P6_business,10.0,0.020334018559816303,
MTRN,2023-12-31,P6_business,100.0,0.011479609564341645,
MTRN,2023-12-31,financial_only,0.01,0.012038874733467111,
MTRN,2023-12-31,financial_only,0.1,0.011283427569110048,
MTRN,2023-12-31,financial_only,1.0,0.01069144653769359,
