task,horizon,ticker,model,regime,value,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,volatility_rmse,volatility_mae,volatility_correlation
excess_return,1,ENTG,zero,calendar_year,2024,12,0.06565258827347903,0.05542865213953196,0.21939196300414876,0.03226212913775058,,0,2024-01-31,2024-12-31,0.0,0.25,0.25,12.0,,,,
excess_return,1,ENTG,zero,calendar_year,2025,12,0.0959588036389984,0.07830886576294725,0.06479789899524024,0.021962363330706645,,0,2025-01-31,2025-12-31,0.0,0.4166666666666667,0.4166666666666667,12.0,,,,
excess_return,1,ENTG,zero,calendar_year,2026,8,0.22556669952388742,0.18875944975517644,-0.01929712043434817,-0.07018812578464709,,0,2026-01-31,2026-08-31,0.0,0.625,0.625,8.0,,,,
excess_return,1,MTRN,boost_full,high_vol_regime,0,32,0.11175397468410092,0.0887164352517828,0.07880045216051945,-0.009807019910200845,0.2496941011321682,0,2023-03-31,2026-08-31,0.5625,0.53125,0.53125,0.0,,,,
excess_return,1,MTRN,boost_full,high_vol_regime,1,12,0.1361399317771433,0.10825276099440084,-0.007592465780307478,0.02380101937995453,0.016502075198188654,0,2023-01-31,2026-07-31,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,,,,
excess_return,1,MTRN,boost_full,rate_rising_regime,0,16,0.10261645645657981,0.08666314141771471,-0.01894943751145628,0.0018704295336468332,0.10712217028365227,0,2023-02-28,2026-01-31,0.5625,0.5,0.5,0.0,,,,
excess_return,1,MTRN,boost_full,rate_rising_regime,1,28,0.12727546132676867,0.09826245704665802,0.0728584353250249,-0.0020764027537614987,0.23457187090704154,0,2023-01-31,2026-08-31,0.5,0.4642857142857143,0.4642857142857143,0.0,,,,
excess_return,1,MTRN,boost_full,calendar_year,2023,12,0.09531146414529097,0.07509253143432341,0.0037506233250790277,0.0006370817139644986,0.044440944832538125,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
excess_return,1,MTRN,boost_full,calendar_year,2024,12,0.10208704449926688,0.08979880206317331,-0.2796598512000963,0.05924190844577928,-0.01363397043928071,0,2024-01-31,2024-12-31,0.5,0.25,0.25,0.0,,,,
excess_return,1,MTRN,boost_full,calendar_year,2025,12,0.11200286509996976,0.08167491118302432,-0.12606621051613165,-0.02295274366930672,-0.011505177351186092,0,2025-01-31,2025-12-31,0.5,0.5,0.5,0.0,,,,
excess_return,1,MTRN,boost_full,calendar_year,2026,8,0.17228146302818514,0.14739551547795085,0.24315068196272782,-0.05891592030652717,0.5378174663229651,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
excess_return,1,MTRN,core_ridge,high_vol_regime,0,32,0.11215321900689956,0.08723665806352637,0.07220667060345742,-0.030243692765488443,0.3649791867094387,0,2023-03-31,2026-08-31,0.59375,0.53125,0.53125,0.0,,,,
excess_return,1,MTRN,core_ridge,high_vol_regime,1,12,0.14613103416678225,0.10582160341419171,-0.1609105815467402,0.006083912355640796,-0.26901976107127046,0,2023-01-31,2026-07-31,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.0,,,,
excess_return,1,MTRN,core_ridge,rate_rising_regime,0,16,0.10183574606357843,0.08720462924270853,-0.003503994794951115,-0.013713896771801574,0.1583920410647639,0,2023-02-28,2026-01-31,0.5,0.5,0.5,0.0,,,,
excess_return,1,MTRN,core_ridge,rate_rising_regime,1,28,0.13266903880577302,0.09521993682570741,-0.007385874584340035,-0.024120316852825546,0.12038291073589194,0,2023-01-31,2026-08-31,0.6428571428571429,0.4642857142857143,0.4642857142857143,0.0,,,,
excess_return,1,MTRN,core_ridge,calendar_year,2023,12,0.09241976196837379,0.06669436699078128,0.0632850065980356,-0.009420376529163567,0.2776025072630893,0,2023-01-31,2023-12-31,0.6666666666666666,0.5,0.5,0.0,,,,
excess_return,1,MTRN,core_ridge,calendar_year,2024,12,0.08209719162006823,0.07336673552772645,0.17242019404922426,0.021840118699463645,0.08867204717313584,0,2024-01-31,2024-12-31,0.6666666666666666,0.25,0.25,0.0,,,,
excess_return,1,MTRN,core_ridge,calendar_year,2025,12,0.11121453930660061,0.08012356316598383,-0.11027048957168106,-0.03847119302859387,0.15576896639151352,0,2025-01-31,2025-12-31,0.5833333333333334,0.5,0.5,0.0,,,,
excess_return,1,MTRN,core_ridge,calendar_year,2026,8,0.20216266795172522,0.17740203884865569,-0.04215962128037942,-0.07277172624105187,-0.211926571597799,0,2026-01-31,2026-08-31,0.375,0.75,0.75,0.0,,,,
excess_return,1,MTRN,historical_mean,high_vol_regime,0,32,0.11643568976951409,0.0926100181603726,0.0,-0.017863750606684603,-0.1672251182859541,0,2023-03-31,2026-08-31,0.53125,0.53125,0.53125,0.0,,,,
excess_return,1,MTRN,historical_mean,high_vol_regime,1,12,0.1356260373404247,0.0990102064991637,0.0,0.024589797620514758,-0.2506655283313592,0,2023-01-31,2026-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
excess_return,1,MTRN,historical_mean,rate_rising_regime,0,16,0.1016577976130242,0.08645625692236376,0.0,0.006295941807949467,-0.046697609951552456,0,2023-02-28,2026-01-31,0.5,0.5,0.5,0.0,,,,
excess_return,1,MTRN,historical_mean,rate_rising_regime,1,28,0.1321817977358114,0.09886939101300242,0.0,-0.013474911317675769,-0.24160489155906237,0,2023-01-31,2026-08-31,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.0,,,,
excess_return,1,MTRN,historical_mean,calendar_year,2023,12,0.09549070720837274,0.07128535436973742,0.0,-0.009072347599123102,-0.5656614245892012,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
excess_return,1,MTRN,historical_mean,calendar_year,2024,12,0.09024504350796228,0.08749518694040627,0.0,0.04474653006433162,-0.25106066066257776,0,2024-01-31,2024-12-31,0.25,0.25,0.25,0.0,,,,
excess_return,1,MTRN,historical_mean,calendar_year,2025,12,0.10554730989904479,0.07220887340940614,0.0,-0.006335805205364603,-0.3920620283016636,0,2025-01-31,2025-12-31,0.5,0.5,0.5,0.0,,,,
excess_return,1,MTRN,historical_mean,calendar_year,2026,8,0.19803130033825023,0.17247126031091126,0.0,-0.07857787188573215,-0.47260780613074993,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
excess_return,1,MTRN,ridge_full,high_vol_regime,0,32,0.11083485925022282,0.08402515106423582,0.09389086748084574,-0.02789479143986407,0.37323582976469777,0,2023-03-31,2026-08-31,0.6875,0.53125,0.53125,0.0,,,,
excess_return,1,MTRN,ridge_full,high_vol_regime,1,12,0.15479062231133,0.10994962490057818,-0.30257622389279937,0.02316284972154549,-0.6050898447340249,0,2023-01-31,2026-07-31,0.25,0.3333333333333333,0.3333333333333333,0.0,,,,
excess_return,1,MTRN,ridge_full,rate_rising_regime,0,16,0.1029965617383647,0.08171143254358726,-0.026512072146954502,-0.0070059046428124164,0.10522451896219431,0,2023-02-28,2026-01-31,0.5,0.5,0.5,0.0,,,,
excess_return,1,MTRN,ridge_full,rate_rising_regime,1,28,0.13507784609889692,0.09645776472018175,-0.044299200380901516,-0.017949451969003775,0.0014709774087689038,0,2023-01-31,2026-08-31,0.6071428571428571,0.4642857142857143,0.4642857142857143,0.0,,,,
excess_return,1,MTRN,ridge_full,calendar_year,2023,12,0.09701655373595369,0.06362694727924895,-0.03221333944439708,-0.02055548493688469,0.14852662446192016,0,2023-01-31,2023-12-31,0.75,0.5,0.5,0.0,,,,
excess_return,1,MTRN,ridge_full,calendar_year,2024,12,0.08407174152442676,0.07776610586236692,0.13213260961176954,0.032420217758964566,0.12886065275107447,0,2024-01-31,2024-12-31,0.6666666666666666,0.25,0.25,0.0,,,,
excess_return,1,MTRN,ridge_full,calendar_year,2025,12,0.10619617129486508,0.07367447520818292,-0.012332969220528067,-0.017062166839044227,0.15611200022354546,0,2025-01-31,2025-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
excess_return,1,MTRN,ridge_full,calendar_year,2026,8,0.2084246264341158,0.1784237490831124,-0.10772098996152724,-0.06903874015169151,-0.39325609753319124,0,2026-01-31,2026-08-31,0.375,0.75,0.75,0.0,,,,
excess_return,1,MTRN,zero,high_vol_regime,0,32,0.11752635646692171,0.09226521798425413,-0.018821976332340062,-0.025773536036291112,,0,2023-03-31,2026-08-31,0.0,0.53125,0.53125,32.0,,,,
excess_return,1,MTRN,zero,high_vol_regime,1,12,0.1337519393967937,0.09611089942152558,0.027445315331715014,0.01739634280942796,,0,2023-01-31,2026-07-31,0.0,0.3333333333333333,0.3333333333333333,12.0,,,,
excess_return,1,MTRN,zero,rate_rising_regime,0,16,0.10133136065857509,0.08579471498353361,0.006411959445681181,-0.0010492216196643462,,0,2023-02-28,2026-01-31,0.0,0.5,0.5,16.0,,,,
excess_return,1,MTRN,zero,rate_rising_regime,1,28,0.1326090499931808,0.0976107974577822,-0.006475063436937267,-0.021400339054769662,,0,2023-01-31,2026-08-31,0.0,0.4642857142857143,0.4642857142857143,28.0,,,,
excess_return,1,MTRN,zero,calendar_year,2023,12,0.09639623790744396,0.06945719214984901,-0.019055764965558497,-0.018975838595314824,,0,2023-01-31,2023-12-31,0.0,0.5,0.5,12.0,,,,
excess_return,1,MTRN,zero,calendar_year,2024,12,0.08621753118442603,0.08312888528290747,0.08726553834405104,0.03675776160549745,,0,2024-01-31,2024-12-31,0.0,0.25,0.25,12.0,,,,
excess_return,1,MTRN,zero,calendar_year,2025,12,0.10551515029640925,0.07225654534243697,0.0006092946045106462,-0.010956811145637917,,0,2025-01-31,2025-12-31,0.0,0.5,0.5,12.0,,,,
excess_return,1,MTRN,zero,calendar_year,2026,8,0.20073722458399537,0.1759632869065147,-0.027514956305592753,-0.08723729772783957,,0,2026-01-31,2026-08-31,0.0,0.75,0.75,8.0,,,,
return,1,ATI,A1_market,high_vol_regime,0,32,0.13437081787706204,0.10817909196722314,-0.02093325675051072,-0.01868902029901489,0.027593613392547976,0,2023-03-31,2026-08-31,0.65625,0.625,0.625,0.0,,,,
return,1,ATI,A1_market,high_vol_regime,1,12,0.16048357714242154,0.10456934226577856,-0.13779373483134671,-0.0709913388499016,-0.18463191254114572,0,2023-01-31,2026-07-31,0.6666666666666666,0.75,0.75,0.0,,,,
return,1,ATI,A1_market,rate_rising_regime,0,16,0.1696691862117527,0.12625450599671714,-0.03130855831251922,-0.059314520252026486,0.17897520379031812,0,2023-02-28,2026-01-31,0.8125,0.6875,0.6875,0.0,,,,
return,1,ATI,A1_market,rate_rising_regime,1,28,0.12338009689796212,0.09630324836403603,-0.09027635961887581,-0.017889728276245426,-0.13415184784888728,0,2023-01-31,2026-08-31,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,A1_market,calendar_year,2023,12,0.13882134601013324,0.11526544503114107,-0.23712117392707066,-0.04143173709797128,-0.4856260333108265,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,A1_market,calendar_year,2024,12,0.13255994977339688,0.11291960214904055,0.007411230100117794,-0.004806669562622208,0.045443463501311475,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,A1_market,calendar_year,2025,12,0.1536717219482318,0.09647704680094282,-0.009611463173599288,-0.04866564003038598,0.06620883728097897,0,2025-01-31,2025-12-31,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,A1_market,calendar_year,2026,8,0.1420097806795563,0.10257724029587377,-0.024298115733435433,-0.03888701943444274,-0.3299610849135738,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,A2_financial,high_vol_regime,0,32,0.13623366590198588,0.10878022075228423,-0.049436865228302374,-0.02013008530872027,-0.052941760157607556,0,2023-03-31,2026-08-31,0.53125,0.625,0.625,0.0,,,,
return,1,ATI,A2_financial,high_vol_regime,1,12,0.16927099683783947,0.11535555482590908,-0.26580687274377524,-0.07905261082317375,-0.31156251986312034,0,2023-01-31,2026-07-31,0.5833333333333334,0.75,0.75,0.0,,,,
return,1,ATI,A2_financial,rate_rising_regime,0,16,0.17513070351957674,0.13281026813993066,-0.098771162323956,-0.06431133794926988,-0.10767001895946954,0,2023-02-28,2026-01-31,0.5,0.6875,0.6875,0.0,,,,
return,1,ATI,A2_financial,rate_rising_regime,1,28,0.12635090120721698,0.09786676541946834,-0.14341285162975503,-0.020136166163172004,-0.18573671594747096,0,2023-01-31,2026-08-31,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,A2_financial,calendar_year,2023,12,0.1456181667911126,0.11802650782350871,-0.361227946772555,-0.039555699087078754,-0.6339698766820365,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,A2_financial,calendar_year,2024,12,0.13240689608945566,0.11455139083864878,0.009701992356739741,-0.004469745438703484,0.052571350176393396,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,A2_financial,calendar_year,2025,12,0.159112264434894,0.10315426894463176,-0.0823648263012382,-0.06486037956083078,0.11114267875005768,0,2025-01-31,2025-12-31,0.5,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,A2_financial,calendar_year,2026,8,0.1453892309224369,0.1045559638378167,-0.0736292597532413,-0.035770521339722236,-0.42776619619682754,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,A3_valuation,high_vol_regime,0,32,0.13519877059795682,0.10851234642103619,-0.03355338775799788,-0.017482838121294496,0.006159209617300679,0,2023-03-31,2026-08-31,0.5625,0.625,0.625,0.0,,,,
return,1,ATI,A3_valuation,high_vol_regime,1,12,0.17010111646462264,0.11876449773697655,-0.2782525685187591,-0.07615389830785564,-0.34630119507811125,0,2023-01-31,2026-07-31,0.4166666666666667,0.75,0.75,0.0,,,,
return,1,ATI,A3_valuation,rate_rising_regime,0,16,0.1755585635389833,0.13435215728353378,-0.10414651358274862,-0.06347688260396422,-0.13640194165263722,0,2023-02-28,2026-01-31,0.375,0.6875,0.6875,0.0,,,,
return,1,ATI,A3_valuation,rate_rising_regime,1,28,0.12521387024358419,0.09814051934929771,-0.12292631726991488,-0.016345267068295134,-0.12951291963562905,0,2023-01-31,2026-08-31,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,A3_valuation,calendar_year,2023,12,0.1421003112860318,0.1178911367198175,-0.2962530662674461,-0.03355557879594877,-0.6896969768763282,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ATI,A3_valuation,calendar_year,2024,12,0.13207476195772017,0.1156612715238914,0.01466395811055754,-0.004771555629505019,0.08414353452224477,0,2024-01-31,2024-12-31,0.5,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,A3_valuation,calendar_year,2025,12,0.16175829609607223,0.10529046594943527,-0.11866354262932255,-0.06794444760580784,-0.0022204835311636175,0,2025-01-31,2025-12-31,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,A3_valuation,calendar_year,2026,8,0.1442686163517286,0.10393182099989326,-0.057142647491809084,-0.02475482690006898,-0.4471317002181788,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,A4_momentum,high_vol_regime,0,32,0.13030456455780262,0.10410159133310712,0.039921623197190836,-0.021456320515435584,0.26983943591611476,0,2023-03-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ATI,A4_momentum,high_vol_regime,1,12,0.1690150292079764,0.11821762494355852,-0.2619815203289264,-0.08161420480147374,-0.334385372281023,0,2023-01-31,2026-07-31,0.4166666666666667,0.75,0.75,0.0,,,,
return,1,ATI,A4_momentum,rate_rising_regime,0,16,0.17147185508551346,0.13536311153364072,-0.0533394765550137,-0.06406469369997686,0.1551063568353844,0,2023-02-28,2026-01-31,0.4375,0.6875,0.6875,0.0,,,,
return,1,ATI,A4_momentum,rate_rising_regime,1,28,0.12184421453258518,0.09228759419442421,-0.06330096173791411,-0.02289062910399978,0.011089679972616139,0,2023-01-31,2026-08-31,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,A4_momentum,calendar_year,2023,12,0.13918910702964063,0.11304651591510789,-0.24368453894949593,-0.03425884725514069,-0.4541748572175622,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,A4_momentum,calendar_year,2024,12,0.12786703026712937,0.1104220834860512,0.07644693689817106,-0.000922231696278653,0.3273374330989516,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,A4_momentum,calendar_year,2025,12,0.15569172873574652,0.10184816263545633,-0.03632849387279724,-0.06937846948784132,0.48918283508805965,0,2025-01-31,2025-12-31,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,A4_momentum,calendar_year,2026,8,0.1442948000206535,0.105757659692843,-0.05752640919456553,-0.05140726660506194,-0.016901661860412268,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,A5_risk,high_vol_regime,0,32,0.13065103527629304,0.1079786363757281,0.03480927309464932,-0.021527331959323145,0.23760704182847275,0,2023-03-31,2026-08-31,0.65625,0.625,0.625,0.0,,,,
return,1,ATI,A5_risk,high_vol_regime,1,12,0.18278656069925373,0.12288751506821927,-0.4760153307262516,-0.08598840062500916,-0.49918040131877284,0,2023-01-31,2026-07-31,0.3333333333333333,0.75,0.75,0.0,,,,
return,1,ATI,A5_risk,rate_rising_regime,0,16,0.18142982083967188,0.1410296829971163,-0.17923405191571717,-0.07320155222849156,-0.07563408109024555,0,2023-02-28,2026-01-31,0.375,0.6875,0.6875,0.0,,,,
return,1,ATI,A5_risk,rate_rising_regime,1,28,0.1225463206344334,0.09548184346028821,-0.0755904418542499,-0.0196253783765209,0.0036422593442068762,0,2023-01-31,2026-08-31,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,A5_risk,calendar_year,2023,12,0.13693671298694152,0.11333299681987175,-0.20375896879659794,-0.03319966494778599,-0.4897896584670257,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,A5_risk,calendar_year,2024,12,0.12681728442575713,0.11008098866082901,0.09154881836464457,-0.009964925878789626,0.40451616619769065,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,A5_risk,calendar_year,2025,12,0.17447542205557565,0.11841992393531152,-0.3014721303311205,-0.06797191540990842,-0.1562720649429708,0,2025-01-31,2025-12-31,0.5,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,A5_risk,calendar_year,2026,8,0.14311262135838232,0.10349495398122294,-0.040269184455840934,-0.048387169420080235,-0.010809246154612026,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,A6_industry,high_vol_regime,0,32,0.13146512618955658,0.10555396098671899,0.022743528263566737,-0.022838294430502296,0.2230142756417521,0,2023-03-31,2026-08-31,0.71875,0.625,0.625,0.0,,,,
return,1,ATI,A6_industry,high_vol_regime,1,12,0.1709155163113317,0.11949766308679567,-0.290521750012799,-0.08294300886842233,-0.37872312672448677,0,2023-01-31,2026-07-31,0.4166666666666667,0.75,0.75,0.0,,,,
return,1,ATI,A6_industry,rate_rising_regime,0,16,0.17560296017960042,0.1369546290930636,-0.10470503483397042,-0.06691974572663803,-0.005514495861912419,0,2023-02-28,2026-01-31,0.5,0.6875,0.6875,0.0,,,,
return,1,ATI,A6_industry,rate_rising_regime,1,28,0.12104035801856823,0.09358659439741206,-0.04931717322544649,-0.02340805702039046,0.045552839842632614,0,2023-01-31,2026-08-31,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.0,,,,
return,1,ATI,A6_industry,calendar_year,2023,12,0.13982684371933826,0.11598924384673696,-0.2551072758269779,-0.03391992411059347,-0.5924441373981051,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ATI,A6_industry,calendar_year,2024,12,0.12783867958701028,0.11201358055752565,0.07685643189814195,-0.008887390473344369,0.33473157120002617,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,ATI,A6_industry,calendar_year,2025,12,0.15922836909046711,0.10419310660967589,-0.08394501178603475,-0.06971912082512358,0.2200871878291576,0,2025-01-31,2025-12-31,0.75,0.8333333333333334,0.8333333333333334,0.0,,,,
return,1,ATI,A6_industry,calendar_year,2026,8,0.14518459481187715,0.10316844205616164,-0.07060910897980022,-0.04697803791105055,-0.0762229751190224,0,2026-01-31,2026-08-31,0.75,0.75,0.75,0.0,,,,
return,1,ATI,A7_business,high_vol_regime,0,32,0.12802382674515936,0.10429764711871026,0.07323624843941068,-0.021235708880116347,0.3265124651314076,0,2023-03-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ATI,A7_business,high_vol_regime,1,12,0.1711781044737299,0.12056102204190246,-0.2944902142008172,-0.09100217976089968,-0.2743315319233058,0,2023-01-31,2026-07-31,0.25,0.75,0.75,0.0,,,,
return,1,ATI,A7_business,rate_rising_regime,0,16,0.17519196570548762,0.13635002039740102,-0.09954001547435998,-0.0675549046167054,0.0666316378748697,0,2023-02-28,2026-01-31,0.375,0.6875,0.6875,0.0,,,,
return,1,ATI,A7_business,rate_rising_regime,1,28,0.11726510422265027,0.09295202306939788,0.015118523880322643,-0.02466751312240118,0.21018105517820637,0,2023-01-31,2026-08-31,0.6071428571428571,0.6428571428571429,0.6428571428571429,0.0,,,,
